dataset,model,cap,seed,warmup,sweep,N,K,base,mad,theta,sink_maxerr_eps1.0,sink_mass_eps1.0,sink_spearman_eps1.0,sink_topK_jacc_eps1.0,sink_maxerr_eps0.5,sink_mass_eps0.5,sink_spearman_eps0.5,sink_topK_jacc_eps0.5,align_incumbent,neff_incumbent,align_otce,neff_otce,otce_wfar,nact_g0.25,nactfrac_g0.25,actkeepTP_g0.25,actdropTP_g0.25,nkeep_g0.25,ndrop_g0.25,align_cut_g0.25,nact_g0.50,nactfrac_g0.50,actkeepTP_g0.50,actdropTP_g0.50,nkeep_g0.50,ndrop_g0.50,align_cut_g0.50,nact_g1.00,nactfrac_g1.00,actkeepTP_g1.00,actdropTP_g1.00,nkeep_g1.00,ndrop_g1.00,align_cut_g1.00,nact_g2.00,nactfrac_g2.00,actkeepTP_g2.00,actdropTP_g2.00,nkeep_g2.00,ndrop_g2.00,align_cut_g2.00
dermmnist,MobileNetV3,L80_G20,3,50,,2003,45,0.11133300049925113,9.781723977114247,8.486720997423939,,,,,,,,,-0.2996014815565709,0.09704461557818667,-0.5683897656358883,0.10294455551232518,4.994074773600955e-06,53,0.026460309535696454,0.8260869565217391,0.8333333333333334,23,30,-0.11320754716981132,106,0.05292061907139291,0.8888888888888888,0.8285714285714286,36,70,-0.24528301886792453,247,0.12331502745881179,0.9047619047619048,0.5219512195121951,42,205,-0.2793522267206478,742,0.37044433349975037,0.9111111111111111,0.2467718794835007,45,697,-0.1765498652291105
dermmnist,MobileNetV3,L80_G20,1,50,,2003,45,0.11133300049925113,11.351957425859247,10.011544196991007,,,,,,,,,-0.3192060540074254,0.06464655594773602,-0.6395219801900572,0.08617957096684271,1.0360517221971773e-06,42,0.020968547179231155,0.9230769230769231,0.896551724137931,13,29,-0.3333333333333333,90,0.044932601098352475,0.9285714285714286,0.8548387096774194,28,62,-0.3,220,0.10983524712930604,0.926829268292683,0.5865921787709497,41,179,-0.30454545454545456,635,0.3170244633050424,0.9333333333333333,0.2542372881355932,45,590,-0.1700787401574803
dermmnist,MobileNetV3,L80_G20,2,50,,2003,45,0.11133300049925113,10.411964381158352,9.383381784300534,,,,,,,,,-0.37470775380636395,0.06985364000943602,-0.606947473874906,0.08903866075970908,3.6342138356782317e-06,57,0.028457314028956564,0.85,0.8378378378378378,20,37,-0.24561403508771928,102,0.0509236145781328,0.8928571428571429,0.7567567567567568,28,74,-0.30392156862745096,212,0.10584123814278582,0.9024390243902439,0.5906432748538012,41,171,-0.3018867924528302,650,0.32451323015476785,0.8888888888888888,0.27768595041322314,45,605,-0.19692307692307692
dermmnist,MobileNetV3,L30_G70,4,50,,2003,156,0.11133300049925113,13.379888526042603,3.203644197595293,,,,,,,,,-0.3832101005955514,0.06310263165427649,-0.41486935548322834,0.04552752768571803,3.620950532027876e-11,114,0.05691462805791313,0.6842105263157895,0.47368421052631576,57,57,0.10526315789473684,240,0.11982026959560658,0.6875,0.3611111111111111,96,144,0.058333333333333334,570,0.28457314028956565,0.7333333333333333,0.18850574712643678,135,435,0.02982456140350877,1147,0.5726410384423365,0.7692307692307693,0.09989909182643794,156,991,0.018308631211857017
dermmnist,MobileNetV3,L30_G70,3,50,,2003,156,0.11133300049925113,9.781723977114247,1.925488069498123,,,,,,,,,-0.2996014815565709,0.09704461557818667,-0.2734843558809362,0.06267733216781032,1.8048414840827994e-08,122,0.06090863704443335,0.5686274509803921,0.323943661971831,51,71,0.04918032786885246,261,0.13030454318522217,0.6774193548387096,0.2916666666666667,93,168,0.05363984674329502,552,0.27558662006989515,0.7338129496402878,0.19854721549636803,139,413,0.036231884057971016,1090,0.5441837244133799,0.7628205128205128,0.10599571734475374,156,934,0.01834862385321101
dermmnist,MobileNetV3,L30_G70,1,50,,2003,156,0.11133300049925113,11.351957425859247,1.5106186948741964,,,,,,,,,-0.3192060540074254,0.06464655594773602,-0.23052462905489018,0.045832722619535034,5.871508539247578e-10,115,0.05741387918122816,0.6122448979591837,0.30303030303030304,49,66,0.08695652173913043,217,0.10833749375936096,0.6951219512195121,0.24444444444444444,82,135,0.11059907834101383,473,0.23614578132800798,0.7661290322580645,0.16332378223495703,124,349,0.080338266384778,1026,0.5122316525212182,0.8,0.10218140068886337,155,871,0.0341130604288499
dermmnist,MobileNetV3,L30_G70,2,50,,2003,156,0.11133300049925113,10.411964381158352,1.8346483177759934,,,,,,,,,-0.37470775380636395,0.06985364000943602,-0.30719043442815447,0.044596630424563154,5.803810132668916e-09,94,0.046929605591612585,0.6052631578947368,0.375,38,56,0.02127659574468085,207,0.10334498252621069,0.625,0.33858267716535434,80,127,0.033816425120772944,485,0.24213679480778832,0.7251908396946565,0.2231638418079096,131,354,0.032989690721649485,1044,0.5212181727408887,0.7548387096774194,0.11586051743532058,155,889,0.013409961685823755
dermmnist,MobileNetV3,L30_G70,4,50,,2003,156,0.11133300049925113,13.379888526042603,3.203644197595293,,,,,,,,,-0.3832101005955514,0.06310263165427649,-0.41486935548322834,0.04552752768571803,3.620950532027876e-11,114,0.05691462805791313,0.6842105263157895,0.47368421052631576,57,57,0.10526315789473684,240,0.11982026959560658,0.6875,0.3611111111111111,96,144,0.058333333333333334,570,0.28457314028956565,0.7333333333333333,0.18850574712643678,135,435,0.02982456140350877,1147,0.5726410384423365,0.7692307692307693,0.09989909182643794,156,991,0.018308631211857017
dermmnist,MobileNetV3,L30_G70,3,50,,2003,156,0.11133300049925113,9.781723977114247,1.925488069498123,,,,,,,,,-0.2996014815565709,0.09704461557818667,-0.2734843558809362,0.06267733216781032,1.8048414840827994e-08,122,0.06090863704443335,0.5686274509803921,0.323943661971831,51,71,0.04918032786885246,261,0.13030454318522217,0.6774193548387096,0.2916666666666667,93,168,0.05363984674329502,552,0.27558662006989515,0.7338129496402878,0.19854721549636803,139,413,0.036231884057971016,1090,0.5441837244133799,0.7628205128205128,0.10599571734475374,156,934,0.01834862385321101
dermmnist,MobileNetV3,L30_G70,1,50,,2003,156,0.11133300049925113,11.351957425859247,1.5106186948741964,,,,,,,,,-0.3192060540074254,0.06464655594773602,-0.23052462905489018,0.045832722619535034,5.871508539247578e-10,115,0.05741387918122816,0.6122448979591837,0.30303030303030304,49,66,0.08695652173913043,217,0.10833749375936096,0.6951219512195121,0.24444444444444444,82,135,0.11059907834101383,473,0.23614578132800798,0.7661290322580645,0.16332378223495703,124,349,0.080338266384778,1026,0.5122316525212182,0.8,0.10218140068886337,155,871,0.0341130604288499
dermmnist,MobileNetV3,L30_G70,2,50,,2003,156,0.11133300049925113,10.411964381158352,1.8346483177759934,,,,,,,,,-0.37470775380636395,0.06985364000943602,-0.30719043442815447,0.044596630424563154,5.803810132668916e-09,94,0.046929605591612585,0.6052631578947368,0.375,38,56,0.02127659574468085,207,0.10334498252621069,0.625,0.33858267716535434,80,127,0.033816425120772944,485,0.24213679480778832,0.7251908396946565,0.2231638418079096,131,354,0.032989690721649485,1044,0.5212181727408887,0.7548387096774194,0.11586051743532058,155,889,0.013409961685823755
dermmnist,MobileNetV3,L70_G50,4,50,,2003,112,0.11133300049925113,13.379888526042603,5.954311271211666,,,,,,,,,-0.3832101005955514,0.06310263165427649,-0.5361582424695781,0.06373504396223946,3.4301616738122437e-10,96,0.04792810783824263,0.7045454545454546,0.6346153846153846,44,52,-0.020833333333333332,185,0.09236145781328008,0.7575757575757576,0.5294117647058824,66,119,-0.07027027027027027,453,0.22616075886170744,0.7864077669902912,0.29714285714285715,103,350,-0.05077262693156733,1048,0.5232151772341488,0.8035714285714286,0.13675213675213677,112,936,-0.03625954198473282
dermmnist,MobileNetV3,L70_G50,3,50,,2003,112,0.11133300049925113,9.781723977114247,3.851880569521244,,,,,,,,,-0.2996014815565709,0.09704461557818667,-0.3872525749039545,0.073300028888396,7.011976442660977e-08,100,0.04992511233150274,0.825,0.4666666666666667,40,60,0.05,200,0.09985022466300549,0.8428571428571429,0.36153846153846153,70,130,0.06,454,0.22666000998502248,0.8557692307692307,0.2714285714285714,104,350,-0.013215859030837005,998,0.4982526210683974,0.8660714285714286,0.1343115124153499,112,886,-0.022044088176352707
dermmnist,MobileNetV3,L70_G50,1,50,,2003,112,0.11133300049925113,11.351957425859247,4.1276771865019075,,,,,,,,,-0.3192060540074254,0.06464655594773602,-0.4688788892317628,0.055511328176875284,4.200107614026971e-09,81,0.040439340988517224,0.7741935483870968,0.58,31,50,-0.06172839506172839,183,0.09136295556665003,0.8484848484848485,0.4188034188034188,66,117,0.03825136612021858,394,0.1967049425861208,0.8631578947368421,0.2608695652173913,95,299,0.01015228426395939,924,0.4613080379430854,0.875,0.13423645320197045,112,812,-0.011904761904761904
dermmnist,MobileNetV3,L70_G50,2,50,,2003,112,0.11133300049925113,10.411964381158352,4.753840944780064,,,,,,,,,-0.37470775380636395,0.06985364000943602,-0.4837432250279115,0.057769124569569535,6.906839376823357e-08,82,0.040938592111832255,0.6744186046511628,0.6410256410256411,43,39,0.04878048780487805,166,0.08287568647029456,0.7808219178082192,0.4946236559139785,73,93,0.06626506024096386,356,0.17773339990014977,0.8061224489795918,0.32945736434108525,98,258,-0.016853932584269662,898,0.44832750873689464,0.8125,0.16030534351145037,112,786,-0.03897550111358575
dermmnist,MobileNetV3,L70_G50,4,50,,2003,112,0.11133300049925113,13.379888526042603,5.954311271211666,,,,,,,,,-0.3832101005955514,0.06310263165427649,-0.5361582424695781,0.06373504396223946,3.4301616738122437e-10,96,0.04792810783824263,0.7045454545454546,0.6346153846153846,44,52,-0.020833333333333332,185,0.09236145781328008,0.7575757575757576,0.5294117647058824,66,119,-0.07027027027027027,453,0.22616075886170744,0.7864077669902912,0.29714285714285715,103,350,-0.05077262693156733,1048,0.5232151772341488,0.8035714285714286,0.13675213675213677,112,936,-0.03625954198473282
dermmnist,MobileNetV3,L70_G50,3,50,,2003,112,0.11133300049925113,9.781723977114247,3.851880569521244,,,,,,,,,-0.2996014815565709,0.09704461557818667,-0.3872525749039545,0.073300028888396,7.011976442660977e-08,100,0.04992511233150274,0.825,0.4666666666666667,40,60,0.05,200,0.09985022466300549,0.8428571428571429,0.36153846153846153,70,130,0.06,454,0.22666000998502248,0.8557692307692307,0.2714285714285714,104,350,-0.013215859030837005,998,0.4982526210683974,0.8660714285714286,0.1343115124153499,112,886,-0.022044088176352707
dermmnist,MobileNetV3,L70_G50,1,50,,2003,112,0.11133300049925113,11.351957425859247,4.1276771865019075,,,,,,,,,-0.3192060540074254,0.06464655594773602,-0.4688788892317628,0.055511328176875284,4.200107614026971e-09,81,0.040439340988517224,0.7741935483870968,0.58,31,50,-0.06172839506172839,183,0.09136295556665003,0.8484848484848485,0.4188034188034188,66,117,0.03825136612021858,394,0.1967049425861208,0.8631578947368421,0.2608695652173913,95,299,0.01015228426395939,924,0.4613080379430854,0.875,0.13423645320197045,112,812,-0.011904761904761904
dermmnist,MobileNetV3,L70_G50,2,50,,2003,112,0.11133300049925113,10.411964381158352,4.753840944780064,,,,,,,,,-0.37470775380636395,0.06985364000943602,-0.4837432250279115,0.057769124569569535,6.906839376823357e-08,82,0.040938592111832255,0.6744186046511628,0.6410256410256411,43,39,0.04878048780487805,166,0.08287568647029456,0.7808219178082192,0.4946236559139785,73,93,0.06626506024096386,356,0.17773339990014977,0.8061224489795918,0.32945736434108525,98,258,-0.016853932584269662,898,0.44832750873689464,0.8125,0.16030534351145037,112,786,-0.03897550111358575
dermmnist,MobileNetV3,L70_G80,4,50,,2003,178,0.11133300049925113,13.379888526042603,1.9471284843405532,,,,,,,,,-0.3832101005955514,0.06310263165427649,-0.3806844290889783,0.041998777082071725,1.3138552285109344e-11,122,0.06090863704443335,0.5714285714285714,0.42424242424242425,56,66,0.03278688524590164,272,0.13579630554168748,0.6355140186915887,0.296969696969697,107,165,0.06985294117647059,627,0.3130304543185222,0.6866666666666666,0.16142557651991615,150,477,0.04146730462519936,1192,0.5951073389915127,0.7247191011235955,0.08875739644970414,178,1014,0.03271812080536913
dermmnist,MobileNetV3,L70_G80,3,50,,2003,178,0.11133300049925113,9.781723977114247,1.1040043116377607,,,,,,,,,-0.2996014815565709,0.09704461557818667,-0.18348450644955797,0.06667672145774932,1.0846688157771527e-08,136,0.06789815277084374,0.4444444444444444,0.2876712328767123,63,73,0.051470588235294115,291,0.14528207688467298,0.5922330097087378,0.28191489361702127,103,188,0.027491408934707903,595,0.29705441837244134,0.6709677419354839,0.17727272727272728,155,440,0.043697478991596636,1130,0.564153769345981,0.711864406779661,0.09548793284365163,177,953,0.030973451327433628
dermmnist,MobileNetV3,L70_G80,1,50,,2003,178,0.11133300049925113,11.351957425859247,0.4672018593153623,,,,,,,,,-0.3192060540074254,0.06464655594773602,-0.029668756990911992,0.05118982790031245,2.610225910388922e-10,123,0.06140788816774838,0.49122807017543857,0.24242424242424243,57,66,0.0975609756097561,235,0.11732401397903146,0.5909090909090909,0.2108843537414966,88,147,0.08936170212765958,515,0.25711432850723914,0.704225352112676,0.13941018766756033,142,373,0.09320388349514563,1065,0.5317024463305042,0.7485714285714286,0.09101123595505618,175,890,0.046948356807511735
dermmnist,MobileNetV3,L70_G80,2,50,,2003,178,0.11133300049925113,10.411964381158352,0.9318600471110715,,,,,,,,,-0.37470775380636395,0.06985364000943602,-0.1263933658957933,0.04818988874052208,3.3884217812862326e-09,111,0.05541687468796805,0.5471698113207547,0.3275862068965517,53,58,0.09009009009009009,223,0.11133300049925113,0.5595238095238095,0.2589928057553957,84,139,0.04932735426008968,524,0.2616075886170744,0.6845637583892618,0.20266666666666666,149,375,0.04961832061068702,1085,0.5416874687968047,0.7175141242937854,0.10242290748898679,177,908,0.03133640552995392
dermmnist,MobileNetV3,L70_G80,4,50,,2003,178,0.11133300049925113,13.379888526042603,1.9471284843405532,,,,,,,,,-0.3832101005955514,0.06310263165427649,-0.3806844290889783,0.041998777082071725,1.3138552285109344e-11,122,0.06090863704443335,0.5714285714285714,0.42424242424242425,56,66,0.03278688524590164,272,0.13579630554168748,0.6355140186915887,0.296969696969697,107,165,0.06985294117647059,627,0.3130304543185222,0.6866666666666666,0.16142557651991615,150,477,0.04146730462519936,1192,0.5951073389915127,0.7247191011235955,0.08875739644970414,178,1014,0.03271812080536913
dermmnist,MobileNetV3,L70_G80,3,50,,2003,178,0.11133300049925113,9.781723977114247,1.1040043116377607,,,,,,,,,-0.2996014815565709,0.09704461557818667,-0.18348450644955797,0.06667672145774932,1.0846688157771527e-08,136,0.06789815277084374,0.4444444444444444,0.2876712328767123,63,73,0.051470588235294115,291,0.14528207688467298,0.5922330097087378,0.28191489361702127,103,188,0.027491408934707903,595,0.29705441837244134,0.6709677419354839,0.17727272727272728,155,440,0.043697478991596636,1130,0.564153769345981,0.711864406779661,0.09548793284365163,177,953,0.030973451327433628
dermmnist,MobileNetV3,L70_G80,1,50,,2003,178,0.11133300049925113,11.351957425859247,0.4672018593153623,,,,,,,,,-0.3192060540074254,0.06464655594773602,-0.029668756990911992,0.05118982790031245,2.610225910388922e-10,123,0.06140788816774838,0.49122807017543857,0.24242424242424243,57,66,0.0975609756097561,235,0.11732401397903146,0.5909090909090909,0.2108843537414966,88,147,0.08936170212765958,515,0.25711432850723914,0.704225352112676,0.13941018766756033,142,373,0.09320388349514563,1065,0.5317024463305042,0.7485714285714286,0.09101123595505618,175,890,0.046948356807511735
dermmnist,MobileNetV3,L70_G80,2,50,,2003,178,0.11133300049925113,10.411964381158352,0.9318600471110715,,,,,,,,,-0.37470775380636395,0.06985364000943602,-0.1263933658957933,0.04818988874052208,3.3884217812862326e-09,111,0.05541687468796805,0.5471698113207547,0.3275862068965517,53,58,0.09009009009009009,223,0.11133300049925113,0.5595238095238095,0.2589928057553957,84,139,0.04932735426008968,524,0.2616075886170744,0.6845637583892618,0.20266666666666666,149,375,0.04961832061068702,1085,0.5416874687968047,0.7175141242937854,0.10242290748898679,177,908,0.03133640552995392
dermmnist,MobileNetV3,L50_G80,4,50,,2003,178,0.11133300049925113,13.379888526042603,1.9471284843405532,,,,,,,,,-0.3832101005955514,0.06310263165427649,-0.3806844290889783,0.041998777082071725,1.3138552285109344e-11,122,0.06090863704443335,0.5714285714285714,0.42424242424242425,56,66,0.03278688524590164,272,0.13579630554168748,0.6355140186915887,0.296969696969697,107,165,0.06985294117647059,627,0.3130304543185222,0.6866666666666666,0.16142557651991615,150,477,0.04146730462519936,1192,0.5951073389915127,0.7247191011235955,0.08875739644970414,178,1014,0.03271812080536913
dermmnist,MobileNetV3,L50_G80,3,50,,2003,178,0.11133300049925113,9.781723977114247,1.1040043116377607,,,,,,,,,-0.2996014815565709,0.09704461557818667,-0.18348450644955797,0.06667672145774932,1.0846688157771527e-08,136,0.06789815277084374,0.4444444444444444,0.2876712328767123,63,73,0.051470588235294115,291,0.14528207688467298,0.5922330097087378,0.28191489361702127,103,188,0.027491408934707903,595,0.29705441837244134,0.6709677419354839,0.17727272727272728,155,440,0.043697478991596636,1130,0.564153769345981,0.711864406779661,0.09548793284365163,177,953,0.030973451327433628
dermmnist,MobileNetV3,L50_G80,1,50,,2003,178,0.11133300049925113,11.351957425859247,0.4672018593153623,,,,,,,,,-0.3192060540074254,0.06464655594773602,-0.029668756990911992,0.05118982790031245,2.610225910388922e-10,123,0.06140788816774838,0.49122807017543857,0.24242424242424243,57,66,0.0975609756097561,235,0.11732401397903146,0.5909090909090909,0.2108843537414966,88,147,0.08936170212765958,515,0.25711432850723914,0.704225352112676,0.13941018766756033,142,373,0.09320388349514563,1065,0.5317024463305042,0.7485714285714286,0.09101123595505618,175,890,0.046948356807511735
dermmnist,MobileNetV3,L50_G80,2,50,,2003,178,0.11133300049925113,10.411964381158352,0.9318600471110715,,,,,,,,,-0.37470775380636395,0.06985364000943602,-0.1263933658957933,0.04818988874052208,3.3884217812862326e-09,111,0.05541687468796805,0.5471698113207547,0.3275862068965517,53,58,0.09009009009009009,223,0.11133300049925113,0.5595238095238095,0.2589928057553957,84,139,0.04932735426008968,524,0.2616075886170744,0.6845637583892618,0.20266666666666666,149,375,0.04961832061068702,1085,0.5416874687968047,0.7175141242937854,0.10242290748898679,177,908,0.03133640552995392
dermmnist,MobileNetV3,L50_G80,4,50,,2003,178,0.11133300049925113,13.379888526042603,1.9471284843405532,,,,,,,,,-0.3832101005955514,0.06310263165427649,-0.3806844290889783,0.041998777082071725,1.3138552285109344e-11,122,0.06090863704443335,0.5714285714285714,0.42424242424242425,56,66,0.03278688524590164,272,0.13579630554168748,0.6355140186915887,0.296969696969697,107,165,0.06985294117647059,627,0.3130304543185222,0.6866666666666666,0.16142557651991615,150,477,0.04146730462519936,1192,0.5951073389915127,0.7247191011235955,0.08875739644970414,178,1014,0.03271812080536913
dermmnist,MobileNetV3,L50_G80,3,50,,2003,178,0.11133300049925113,9.781723977114247,1.1040043116377607,,,,,,,,,-0.2996014815565709,0.09704461557818667,-0.18348450644955797,0.06667672145774932,1.0846688157771527e-08,136,0.06789815277084374,0.4444444444444444,0.2876712328767123,63,73,0.051470588235294115,291,0.14528207688467298,0.5922330097087378,0.28191489361702127,103,188,0.027491408934707903,595,0.29705441837244134,0.6709677419354839,0.17727272727272728,155,440,0.043697478991596636,1130,0.564153769345981,0.711864406779661,0.09548793284365163,177,953,0.030973451327433628
